run_id,crash_time,mean_repair_queue,repairer_utilization
169,3921.924896993778,0.018334711373396467,0.11107968490349736
170,22542.251191424122,0.011211135644604896,0.09846376191046938
171,36912.89008443159,0.010612585372534539,0.10109549620926864
172,9233.070291644242,0.009546865614221824,0.10352553833747412
173,1921.723017557992,0.008825763987049193,0.08966621066123476
174,2702.7447389979425,0.014173690324410996,0.1023312866549291
175,22043.089424909525,0.009443542596286603,0.09669675096762634
176,3782.5166205288847,0.01339594406108739,0.10243777501839343
177,15456.043880040668,0.008157961053489418,0.10022770190840104
178,3281.7513759414087,0.008850208673231967,0.09354962869215101
179,25003.377282875867,0.009683334013561406,0.09956380180446305
180,25153.978249980788,0.010922992276462455,0.09898495600332509
181,13426.889332578043,0.009743247879932287,0.0989144436195342
182,2919.056683828103,0.01816863487421973,0.10920360576468852
183,7445.020063648849,0.012774272963168225,0.09701879161732306
184,31309.275273558156,0.010442882642058778,0.09955190884411805
185,78211.02418434208,0.010726860205376746,0.09773584764998267
186,8737.294691035482,0.011661028803817327,0.10421441480046019
187,16706.7629662797,0.01149037194039683,0.10074758798513335
188,22011.35687650899,0.01008554777726026,0.09783403619000804
189,20667.510582285973,0.010953782805634818,0.10312080760965643
190,33532.62709401639,0.009971605959541956,0.09648464687102845
191,811.3061140468423,0.014822543049912075,0.1090448482248662
192,3259.5923824082347,0.014323483890137137,0.10035519960987958
193,9275.444523059617,0.009864108877879665,0.0974438526200495
194,1775.1086974376137,0.006025428086524947,0.0854133686819555
195,1432.2993066790502,0.01146590633897329,0.10569076863258184
196,31085.95174360322,0.010614873881308828,0.10335546924886993
197,6012.874921521864,0.009652121189216187,0.10273663343826929
198,8169.8470893348485,0.010770954239218183,0.0944421097824165
199,4748.744824835723,0.00814186566550318,0.08990731584423091
200,11959.750014143174,0.010808833130754831,0.09961767405262599
201,758.3862047399064,0.032425546200336906,0.11402564997725728
202,11509.669227620618,0.011445653827305245,0.10315311523977885
203,7727.990249807198,0.006760780678711771,0.09170824309332713
204,1440.7414438556625,0.021624292290827532,0.10327850115845531
205,1328.3772524758692,0.00549774970322302,0.08915835259726079
206,1803.227598806082,0.010778551372525876,0.10545178385941553
207,4452.360259228211,0.008501055158443724,0.10765976188309467
208,1997.0463769552111,0.007218871088456392,0.0911958330648849
209,5573.497261404984,0.008952936722039133,0.09446791988928077
210,416.5677551629428,0.033014243089249454,0.15394083281633503
211,1464.4514301193446,0.007907412406548105,0.10201260523281583
212,12674.777388679786,0.0093961113030081,0.10147506650402112
